S/No	SWCRDBFMN	Project	Version	Station	LightBox	Fixture	LightPanel	Date	Time	S_BL	S_BR	S_CT	S_TL	S_TR	Shd	DKC	Wa_BL	Wa_BR	Wa_CT	Wa_TL	Wa_TR	Dfa_BL	Dfa_BR	Dfa_CT	Dfa_TL	Dfa_TR	Wb_BL	Wb_BR	Wb_CT	Wb_TL	Wb_TR	Dfb_BL	Dfb_BR	Dfb_CT	Dfb_TL	Dfb_TR	CR_H	CR_S	CR_L	CG_H	CG_S	CG_L	CB_H	CB_S	CB_L	R_TL	R_TR	R_CT	R_BL	R_BR	De1	De2	R_CTST	F_R_TL	F_R_TR	F_R_CT	F_R_BL	F_R_BR	F_De1	F_De2	DZ1	DZ2	WZ1	WZ2	WZ1S	WZ2S	DC	WL	DV	BZ1	BZ2	WZ1	WZ2	WZ1S	WZ2S	BC	WL	BV	NO_MEANS	NO_STANDARD	BLEM	X_val	Y_val	dpc_stdev	dpc_max	dpc_min	nFit	peak	ripple	sigma	mean	amp	StdDevRed	StdDevGreen	StdDevBlue	StdDevRGB	CycleTime_S	FFDD	MIC	L_FREQ	R_FREQ	L_dB	R_dB	L_Noise	R_Noise	
DFQPT0385891J1	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:11:40	131.55	139.61	132.53	134.12	142.34	99.26	0.91	124.14	123.91	123.83	125.31	124.34	-2.86	-3.09	-3.17	-1.69	-2.66	129.00	129.01	129.19	129.64	130.37	2.00	2.01	2.19	2.64	3.37	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	28.57	63.21	30.81	26.33	62.28	-34.64	36.88	1.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0.914	0.589159	0.292119	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.94	-26.59	0.00	0.00	
DFQPT03858927C	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:12:42	134.62	140.04	130.84	130.02	134.59	99.37	0.91	124.48	123.27	123.95	124.38	122.93	-2.52	-3.73	-3.05	-2.62	-4.07	130.38	130.64	129.00	129.50	129.00	3.38	3.64	2.00	2.50	2.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	79.80	70.77	78.89	76.29	71.08	0.91	8.11	3.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.037	0.732541	0.337604	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	218.072	193.198	205.317	616.588	0	--OO--	2	0	0	-26.27	-26.16	0.00	0.00	
DFQPT03858927C	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:13:51	134.62	140.04	130.84	130.02	134.59	99.37	0.91	124.48	123.27	123.95	124.38	122.93	-2.52	-3.73	-3.05	-2.62	-4.07	130.38	130.64	129.00	129.50	129.00	3.38	3.64	2.00	2.50	2.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	33.74	61.43	32.96	29.93	62.22	-28.48	32.29	1.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.037	0.732541	0.337604	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-26.27	-26.16	0.00	0.00	
DFQPT03858927C	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:14:02	134.62	140.04	130.84	130.02	134.59	99.37	0.91	124.48	123.27	123.95	124.38	122.93	-2.52	-3.73	-3.05	-2.62	-4.07	130.38	130.64	129.00	129.50	129.00	3.38	3.64	2.00	2.50	2.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	33.74	61.43	32.96	29.93	62.22	-28.48	32.29	1.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.037	0.732541	0.337604	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-26.27	-26.16	0.00	0.00	
DFQPT03858927D	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:15:10	134.30	141.62	133.61	132.83	138.77	99.41	0.92	123.44	123.19	122.35	124.20	123.88	-3.56	-3.81	-4.65	-2.80	-3.12	130.55	130.58	130.51	130.01	130.16	3.55	3.58	3.51	3.01	3.16	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	81.76	71.76	79.32	78.78	75.17	2.44	7.56	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.085	0.712785	0.336139	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	216.941	198.177	209.261	624.378	0	--OO--	2	0	0	-26.35	-26.74	0.00	0.00	
DFQPT03858927D	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:16:18	134.30	141.62	133.61	132.83	138.77	99.41	0.92	123.44	123.19	122.35	124.20	123.88	-3.56	-3.81	-4.65	-2.80	-3.12	130.55	130.58	130.51	130.01	130.16	3.55	3.58	3.51	3.01	3.16	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	35.83	62.35	32.98	31.15	62.69	-26.86	31.55	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.085	0.712785	0.336139	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-26.35	-26.74	0.00	0.00	
DFQPT03858927D	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:16:28	134.30	141.62	133.61	132.83	138.77	99.41	0.92	123.44	123.19	122.35	124.20	123.88	-3.56	-3.81	-4.65	-2.80	-3.12	130.55	130.58	130.51	130.01	130.16	3.55	3.58	3.51	3.01	3.16	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	35.83	62.35	32.98	31.15	62.69	-26.86	31.55	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.085	0.712785	0.336139	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-26.35	-26.74	0.00	0.00	
DFQPT03858927E	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:17:29	137.17	143.24	134.49	132.11	136.84	98.23	0.91	122.33	122.24	121.56	122.36	121.41	-4.67	-4.76	-5.44	-4.64	-5.59	132.42	132.02	130.99	130.24	129.89	5.42	5.02	3.99	3.24	2.89	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	77.62	72.04	77.28	76.65	68.92	0.34	8.36	3.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.053	0.714036	0.342461	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	221.594	204.809	221.812	648.216	0	--OO--	2	0	0	-26.02	-26.34	0.00	0.00	
DFQPT03858927E	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:18:37	137.17	143.24	134.49	132.11	136.84	98.23	0.91	122.33	122.24	121.56	122.36	121.41	-4.67	-4.76	-5.44	-4.64	-5.59	132.42	132.02	130.99	130.24	129.89	5.42	5.02	3.99	3.24	2.89	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	31.24	63.96	30.31	27.26	52.26	-32.72	36.70	1.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.053	0.714036	0.342461	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-26.02	-26.34	0.00	0.00	
DFQPT03858927E	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:18:52	137.17	143.24	134.49	132.11	136.84	98.23	0.91	122.33	122.24	121.56	122.36	121.41	-4.67	-4.76	-5.44	-4.64	-5.59	132.42	132.02	130.99	130.24	129.89	5.42	5.02	3.99	3.24	2.89	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	31.24	63.96	30.31	27.26	52.26	-32.72	36.70	1.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.053	0.714036	0.342461	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-26.02	-26.34	0.00	0.00	
DFQPT0385891RK	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:19:54	131.75	140.32	132.37	133.98	141.59	99.54	0.91	124.81	124.37	123.69	125.12	124.75	-2.19	-2.63	-3.31	-1.88	-2.25	129.25	129.15	129.24	129.09	129.47	2.25	2.15	2.24	2.09	2.47	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.98	75.27	80.29	76.02	72.28	-3.32	8.02	3.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.118	0.737364	0.375190	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	204.444	183.556	193.164	581.164	0	--OO--	2	0	0	-25.67	-26.35	0.00	0.00	
DFQPT0385891RK	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:21:03	131.75	140.32	132.37	133.98	141.59	99.54	0.91	124.81	124.37	123.69	125.12	124.75	-2.19	-2.63	-3.31	-1.88	-2.25	129.25	129.15	129.24	129.09	129.47	2.25	2.15	2.24	2.09	2.47	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	30.44	66.06	31.95	29.87	72.29	-41.85	42.42	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.118	0.737364	0.375190	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.67	-26.35	0.00	0.00	
DFQPT0385891RK	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:21:09	131.75	140.32	132.37	133.98	141.59	99.54	0.91	124.81	124.37	123.69	125.12	124.75	-2.19	-2.63	-3.31	-1.88	-2.25	129.25	129.15	129.24	129.09	129.47	2.25	2.15	2.24	2.09	2.47	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	30.44	66.06	31.95	29.87	72.29	-41.85	42.42	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.118	0.737364	0.375190	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.67	-26.35	0.00	0.00	
DFQPT0385891RL	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:22:06	133.78	138.90	131.92	133.97	138.13	100.00	0.94	125.38	122.52	122.46	124.72	123.20	-1.62	-4.48	-4.54	-2.28	-3.80	129.98	131.77	130.37	130.37	131.56	2.98	4.77	3.37	3.37	4.56	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	78.56	73.22	80.63	77.49	73.87	-2.06	7.41	3.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.113	0.703760	0.357452	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	207.333	185.997	197.363	590.692	0	--OO--	2	0	0	-26.35	-26.44	0.00	0.00	
DFQPT0385891RL	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:23:14	133.78	138.90	131.92	133.97	138.13	100.00	0.94	125.38	122.52	122.46	124.72	123.20	-1.62	-4.48	-4.54	-2.28	-3.80	129.98	131.77	130.37	130.37	131.56	2.98	4.77	3.37	3.37	4.56	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	29.52	60.78	30.47	26.12	54.51	-31.27	34.67	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.113	0.703760	0.357452	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-26.35	-26.44	0.00	0.00	
DFQPT0385891RL	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:23:16	133.78	138.90	131.92	133.97	138.13	100.00	0.94	125.38	122.52	122.46	124.72	123.20	-1.62	-4.48	-4.54	-2.28	-3.80	129.98	131.77	130.37	130.37	131.56	2.98	4.77	3.37	3.37	4.56	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	29.52	60.78	30.47	26.12	54.51	-31.27	34.67	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.113	0.703760	0.357452	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-26.35	-26.44	0.00	0.00	
DFQPT0385891RN	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:24:15	131.84	135.13	131.33	134.39	137.88	100.00	0.95	123.70	123.05	122.67	124.64	125.13	-3.30	-3.95	-4.33	-2.36	-1.87	130.14	130.27	129.92	130.45	130.51	3.14	3.27	2.92	3.45	3.51	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	77.86	76.04	80.47	74.56	72.38	-2.62	8.09	3.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.001	0.648934	0.309297	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	189.322	174.002	179.594	542.917	0	--OO--	2	0	0	-25.95	-26.07	0.00	0.00	
DFQPT0385891RN	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:25:23	131.84	135.13	131.33	134.39	137.88	100.00	0.95	123.70	123.05	122.67	124.64	125.13	-3.30	-3.95	-4.33	-2.36	-1.87	130.14	130.27	129.92	130.45	130.51	3.14	3.27	2.92	3.45	3.51	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	29.70	62.47	33.25	27.44	70.57	-40.86	43.12	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.001	0.648934	0.309297	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.95	-26.07	0.00	0.00	
DFQPT0385891RN	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:25:35	131.84	135.13	131.33	134.39	137.88	100.00	0.95	123.70	123.05	122.67	124.64	125.13	-3.30	-3.95	-4.33	-2.36	-1.87	130.14	130.27	129.92	130.45	130.51	3.14	3.27	2.92	3.45	3.51	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	29.70	62.47	33.25	27.44	70.57	-40.86	43.12	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.001	0.648934	0.309297	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.95	-26.07	0.00	0.00	
DFQPT0385891RM	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:26:39	134.03	140.20	131.56	133.20	137.89	100.00	0.95	123.35	125.42	123.21	124.43	126.98	-3.65	-1.58	-3.79	-2.57	-0.02	130.74	128.73	129.14	130.56	128.55	3.74	1.73	2.14	3.56	1.55	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	77.75	73.77	80.39	76.02	71.60	-2.64	8.78	3.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.151	0.750197	0.383722	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	212.223	193.734	203.198	609.156	0	--OO--	2	0	0	-25.98	-26.64	0.00	0.00	
DFQPT0385891RM	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:27:48	134.03	140.20	131.56	133.20	137.89	100.00	0.95	123.35	125.42	123.21	124.43	126.98	-3.65	-1.58	-3.79	-2.57	-0.02	130.74	128.73	129.14	130.56	128.55	3.74	1.73	2.14	3.56	1.55	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	30.18	64.68	32.09	27.76	58.32	-34.51	36.92	1.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.151	0.750197	0.383722	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.98	-26.64	0.00	0.00	
DFQPT0385891RM	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:28:17	134.03	140.20	131.56	133.20	137.89	100.00	0.95	123.35	125.42	123.21	124.43	126.98	-3.65	-1.58	-3.79	-2.57	-0.02	130.74	128.73	129.14	130.56	128.55	3.74	1.73	2.14	3.56	1.55	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	30.18	64.68	32.09	27.76	58.32	-34.51	36.92	1.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.151	0.750197	0.383722	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.98	-26.64	0.00	0.00	
DFQPT0385891RQ	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:29:11	138.48	141.71	134.17	135.12	137.65	100.00	0.94	125.50	123.47	123.40	125.28	123.70	-1.50	-3.53	-3.60	-1.72	-3.30	130.51	130.35	129.24	129.49	129.41	3.51	3.35	2.24	2.49	2.41	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	78.70	75.06	79.71	77.32	72.45	-1.00	7.26	3.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.076	0.696382	0.364859	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	229.978	210.291	217.917	658.186	0	--OO--	2	0	0	-26.37	-26.07	0.00	0.00	
DFQPT0385891RQ	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:30:20	138.48	141.71	134.17	135.12	137.65	100.00	0.94	125.50	123.47	123.40	125.28	123.70	-1.50	-3.53	-3.60	-1.72	-3.30	130.51	130.35	129.24	129.49	129.41	3.51	3.35	2.24	2.49	2.41	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	36.07	71.40	74.87	32.49	72.57	-38.80	42.37	2.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.076	0.696382	0.364859	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-26.37	-26.07	0.00	0.00	
DFQPT0385891RQ	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:30:23	138.48	141.71	134.17	135.12	137.65	100.00	0.94	125.50	123.47	123.40	125.28	123.70	-1.50	-3.53	-3.60	-1.72	-3.30	130.51	130.35	129.24	129.49	129.41	3.51	3.35	2.24	2.49	2.41	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	36.07	71.40	74.87	32.49	72.57	-38.80	42.37	2.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.076	0.696382	0.364859	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-26.37	-26.07	0.00	0.00	
DFQPT0385891RP	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:31:19	136.00	139.68	132.38	133.70	136.82	100.00	0.94	124.24	124.02	123.25	124.78	124.34	-2.76	-2.98	-3.75	-2.22	-2.66	130.06	129.65	129.12	129.63	128.56	3.06	2.65	2.12	2.63	1.56	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	77.89	72.70	80.62	74.08	69.96	-2.73	10.66	3.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.200	0.800306	0.402485	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	218.386	197.422	204.061	619.869	0	--OO--	2	0	0	-25.80	-26.30	0.00	0.00	
DFQPT0385891RP	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:32:26	136.00	139.68	132.38	133.70	136.82	100.00	0.94	124.24	124.02	123.25	124.78	124.34	-2.76	-2.98	-3.75	-2.22	-2.66	130.06	129.65	129.12	129.63	128.56	3.06	2.65	2.12	2.63	1.56	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	28.75	65.42	30.27	26.22	46.82	-36.67	39.20	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.200	0.800306	0.402485	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.80	-26.30	0.00	0.00	
DFQPT0385891RP	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:32:29	136.00	139.68	132.38	133.70	136.82	100.00	0.94	124.24	124.02	123.25	124.78	124.34	-2.76	-2.98	-3.75	-2.22	-2.66	130.06	129.65	129.12	129.63	128.56	3.06	2.65	2.12	2.63	1.56	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	28.75	65.42	30.27	26.22	46.82	-36.67	39.20	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.200	0.800306	0.402485	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.80	-26.30	0.00	0.00	
DFQPT0385891YF	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:33:35	133.54	138.69	132.34	133.35	138.39	100.00	0.94	124.45	124.02	123.40	124.77	124.56	-2.55	-2.98	-3.60	-2.23	-2.44	130.03	129.80	129.42	129.53	129.30	3.03	2.80	2.42	2.53	2.30	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	75.95	70.14	79.75	72.13	69.69	-3.80	10.06	3.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0.959	0.647085	0.306070	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	204.031	187.456	192.408	583.895	0	--XX--	2	0	0	99.00	99.00	0.00	0.00	
DFQPT0385891YE	OOOOO-OOOXO-----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:35:19	132.98	141.03	132.99	133.36	140.77	99.99	0.93	125.63	124.60	123.92	124.57	123.43	-1.37	-2.40	-3.08	-2.43	-3.57	129.12	128.94	129.04	129.47	129.94	2.12	1.94	2.04	2.47	2.94	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.66	75.22	79.40	74.48	74.79	-2.74	4.92	3.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0.994	0.619190	0.329690	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	215.189	191.125	207.547	613.861	0	--OO--	2	0	0	-26.16	-26.59	0.00	0.00	
DFQPT0385891YE	OOOOO-OOOXO-----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:36:26	132.98	141.03	132.99	133.36	140.77	99.99	0.93	125.63	124.60	123.92	124.57	123.43	-1.37	-2.40	-3.08	-2.43	-3.57	129.12	128.94	129.04	129.47	129.94	2.12	1.94	2.04	2.47	2.94	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	39.43	75.90	69.96	33.65	67.86	-36.47	42.25	2.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0.994	0.619190	0.329690	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-26.16	-26.59	0.00	0.00	
DFQPT0385891YE	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	04:36:35	132.98	141.03	132.99	133.36	140.77	99.99	0.93	125.63	124.60	123.92	124.57	123.43	-1.37	-2.40	-3.08	-2.43	-3.57	129.12	128.94	129.04	129.47	129.94	2.12	1.94	2.04	2.47	2.94	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	39.43	75.90	69.96	33.65	67.86	-36.47	42.25	2.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0.994	0.619190	0.329690	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-26.16	-26.59	0.00	0.00	
